Date,UserId,Client_Type,Chat_Conversations,Credits_Used,Overage_Cap,Overage_Credits_Used,Overage_Enabled,ProfileId,Subscription_Tier,Total_Messages,Auto_messages,Claude_Opus_4.6_messages,Claude_Sonnet_4.6_messages,DeepSeek_V3.2_messages,Qwen3_Coder_Next_messages,New_User
2026-04-02,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_IDE,3,10.79,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,25,7,2,7,4,5,false
2026-04-02,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_IDE,4,13.39,2500.0,0.0,true,kiro-profile-prod-use1,Power,31,8,2,9,6,6,false
2026-04-02,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_IDE,7,25.06,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,47,10,8,13,7,9,false
2026-04-02,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,12,67.12,3200.0,0.0,true,kiro-profile-prod-use1,Power,116,23,25,36,13,19,false
2026-04-03,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,12,51.26,3000.0,0.0,true,kiro-profile-prod-use1,Power,89,23,16,29,9,12,false
2026-04-03,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,KIRO_IDE,4,13.93,900.0,0.0,true,kiro-profile-prod-use1,ProPlus,30,7,3,8,7,5,false
2026-04-03,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,KIRO_IDE,4,17.11,1000.0,0.0,false,kiro-profile-prod-use1,Pro,37,9,4,11,5,8,false
2026-04-03,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_IDE,6,15.58,2500.0,0.0,true,kiro-profile-prod-use1,Power,35,9,3,10,6,7,false
2026-04-03,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,9,46.16,3200.0,0.0,true,kiro-profile-prod-use1,Power,79,16,17,24,9,13,false
2026-04-03,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,KIRO_IDE,5,19.45,1000.0,0.0,false,kiro-profile-prod-use1,Pro,45,13,3,12,8,9,false
2026-04-04,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,5,18.32,3000.0,0.0,true,kiro-profile-prod-use1,Power,33,9,6,10,3,5,false
2026-04-04,d-92675051d5.7f1ccf95-18df-4d5f-9d1b-7155a1be8114,KIRO_IDE,1,1.92,2000.0,0.0,false,kiro-profile-prod-use1,ProPlus,6,2,0,1,1,2,false
2026-04-04,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_IDE,2,6.67,2500.0,0.0,true,kiro-profile-prod-use1,Power,15,4,1,4,3,3,false
2026-04-04,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,6,23.03,3200.0,0.0,true,kiro-profile-prod-use1,Power,40,8,9,12,5,6,false
2026-04-05,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,3,12.29,3000.0,0.0,true,kiro-profile-prod-use1,Power,23,6,4,8,2,3,false
2026-04-05,d-92675051d5.7f1ccf95-18df-4d5f-9d1b-7155a1be8114,KIRO_IDE,1,2.05,2000.0,0.0,false,kiro-profile-prod-use1,ProPlus,6,2,0,1,1,2,false
2026-04-05,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_IDE,1,7.19,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,14,3,2,4,2,3,false
2026-04-05,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,3,12.64,3200.0,0.0,true,kiro-profile-prod-use1,Power,22,4,5,7,2,4,false
2026-04-06,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,8,38.18,3000.0,0.0,true,kiro-profile-prod-use1,Power,70,18,13,22,7,10,false
2026-04-06,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,KIRO_IDE,4,17.65,900.0,0.0,true,kiro-profile-prod-use1,ProPlus,38,9,4,10,8,7,false
2026-04-06,d-92675051d5.3b537ba7-2c3b-4a6c-aec6-61e594bd1109,KIRO_IDE,2,6.08,1000.0,0.0,false,kiro-profile-prod-use1,Pro,15,5,1,3,3,3,false
2026-04-06,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,KIRO_IDE,3,8.0,1000.0,0.0,false,kiro-profile-prod-use1,Pro,19,5,1,5,4,4,false
2026-04-06,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,KIRO_IDE,5,20.6,1000.0,0.0,false,kiro-profile-prod-use1,Pro,43,10,5,13,6,9,false
2026-04-06,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,KIRO_IDE,7,20.68,850.0,0.0,true,kiro-profile-prod-use1,ProPlus,44,10,4,15,8,7,false
2026-04-06,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_IDE,6,26.55,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,52,11,8,15,8,10,false
2026-04-06,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,11,50.8,3200.0,0.0,true,kiro-profile-prod-use1,Power,85,17,19,26,9,14,false
2026-04-06,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,KIRO_IDE,6,18.47,1000.0,0.0,false,kiro-profile-prod-use1,Pro,41,12,3,11,7,8,false
2026-04-07,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,15,54.04,3000.0,0.0,true,kiro-profile-prod-use1,Power,98,25,18,31,10,14,false
2026-04-07,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,KIRO_IDE,6,17.38,900.0,0.0,true,kiro-profile-prod-use1,ProPlus,39,9,3,11,9,7,false
2026-04-07,d-92675051d5.3b537ba7-2c3b-4a6c-aec6-61e594bd1109,KIRO_IDE,2,7.13,1000.0,0.0,false,kiro-profile-prod-use1,Pro,18,6,1,4,3,4,false
2026-04-07,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,KIRO_IDE,3,9.13,1000.0,0.0,false,kiro-profile-prod-use1,Pro,23,6,1,6,6,4,false
2026-04-07,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,KIRO_IDE,6,23.15,1000.0,0.0,false,kiro-profile-prod-use1,Pro,50,12,6,14,8,10,false
2026-04-07,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_IDE,4,12.89,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,32,9,2,8,6,7,false
2026-04-07,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,KIRO_IDE,8,23.74,850.0,0.0,true,kiro-profile-prod-use1,ProPlus,48,10,5,17,9,7,false
2026-04-07,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_IDE,5,18.69,2500.0,0.0,true,kiro-profile-prod-use1,Power,42,11,3,12,8,8,false
2026-04-07,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_IDE,6,25.16,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,49,11,8,14,7,9,false
2026-04-07,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,11,47.09,3200.0,0.0,true,kiro-profile-prod-use1,Power,80,16,17,25,9,13,false
2026-04-07,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,KIRO_IDE,7,19.04,1000.0,0.0,false,kiro-profile-prod-use1,Pro,46,14,3,12,8,9,false
2026-04-08,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,10,46.64,3000.0,0.0,true,kiro-profile-prod-use1,Power,81,21,15,26,8,11,false
2026-04-08,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,KIRO_IDE,6,20.58,900.0,0.0,true,kiro-profile-prod-use1,ProPlus,47,11,4,13,10,9,false
2026-04-08,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,KIRO_IDE,5,12.88,1000.0,0.0,false,kiro-profile-prod-use1,Pro,32,9,1,8,8,6,false
2026-04-08,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,KIRO_IDE,8,22.74,1000.0,0.0,false,kiro-profile-prod-use1,Pro,48,12,5,14,7,10,false
2026-04-08,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_IDE,3,11.66,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,25,7,2,7,4,5,false
2026-04-08,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,KIRO_IDE,7,28.14,850.0,0.0,true,kiro-profile-prod-use1,ProPlus,55,12,6,19,10,8,false
2026-04-08,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_IDE,6,19.19,2500.0,0.0,true,kiro-profile-prod-use1,Power,43,11,3,12,8,9,false
2026-04-08,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_IDE,8,32.2,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,67,15,10,19,10,13,false
2026-04-08,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,13,64.15,3200.0,0.0,true,kiro-profile-prod-use1,Power,109,22,24,34,12,17,false
2026-04-08,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,KIRO_IDE,6,19.06,1000.0,0.0,false,kiro-profile-prod-use1,Pro,45,13,3,12,8,9,false
2026-04-09,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,14,51.42,3000.0,0.0,true,kiro-profile-prod-use1,Power,96,25,17,31,10,13,false
2026-04-09,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,KIRO_IDE,5,19.76,900.0,0.0,true,kiro-profile-prod-use1,ProPlus,44,10,4,12,10,8,false
2026-04-09,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,KIRO_IDE,4,12.45,1000.0,0.0,false,kiro-profile-prod-use1,Pro,32,9,1,8,8,6,false
2026-04-09,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,KIRO_IDE,6,26.82,850.0,0.0,true,kiro-profile-prod-use1,ProPlus,55,12,6,19,10,8,false
2026-04-09,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_IDE,4,18.62,2500.0,0.0,true,kiro-profile-prod-use1,Power,42,11,3,12,8,8,false
2026-04-09,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_IDE,10,32.56,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,61,13,10,17,9,12,false
2026-04-09,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,14,55.23,3200.0,0.0,true,kiro-profile-prod-use1,Power,96,19,21,30,11,15,false
2026-04-10,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,10,36.92,3000.0,0.0,true,kiro-profile-prod-use1,Power,68,18,12,22,7,9,false
2026-04-10,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,KIRO_IDE,4,12.17,1000.0,0.0,false,kiro-profile-prod-use1,Pro,30,8,2,7,7,6,false
2026-04-10,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,KIRO_IDE,6,21.63,1000.0,0.0,false,kiro-profile-prod-use1,Pro,47,11,5,14,7,10,false
2026-04-10,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_IDE,6,25.38,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,51,11,8,14,8,10,false
2026-04-10,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,14,66.62,3200.0,0.0,true,kiro-profile-prod-use1,Power,114,23,25,35,13,18,false
2026-04-11,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,4,20.5,3000.0,0.0,true,kiro-profile-prod-use1,Power,37,9,7,12,4,5,false
2026-04-11,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_IDE,3,11.43,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,22,5,4,6,3,4,false
2026-04-12,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,4,15.48,3200.0,0.0,true,kiro-profile-prod-use1,Power,28,6,6,9,3,4,false
2026-04-13,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,8,33.37,3000.0,0.0,true,kiro-profile-prod-use1,Power,61,16,11,19,6,9,false
2026-04-13,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_IDE,3,8.3,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,20,6,1,5,4,4,false
2026-04-13,d-92675051d5.7f1ccf95-18df-4d5f-9d1b-7155a1be8114,KIRO_IDE,1,4.04,2000.0,0.0,false,kiro-profile-prod-use1,ProPlus,11,3,0,3,2,3,false
2026-04-13,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_IDE,6,24.92,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,51,11,8,14,8,10,false
2026-04-13,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,10,38.6,3200.0,0.0,true,kiro-profile-prod-use1,Power,67,13,15,21,7,11,false
2026-04-14,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,15,51.87,3000.0,0.0,true,kiro-profile-prod-use1,Power,96,25,17,31,10,13,false
2026-04-14,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,KIRO_IDE,6,16.66,900.0,0.0,true,kiro-profile-prod-use1,ProPlus,36,9,3,10,8,6,false
2026-04-14,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,KIRO_IDE,4,19.55,1000.0,0.0,false,kiro-profile-prod-use1,Pro,42,10,5,12,6,9,false
2026-04-14,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,KIRO_IDE,5,20.4,850.0,0.0,true,kiro-profile-prod-use1,ProPlus,40,9,4,14,7,6,false
2026-04-14,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_IDE,5,17.17,2500.0,0.0,true,kiro-profile-prod-use1,Power,39,10,3,11,7,8,false
2026-04-14,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_IDE,6,26.08,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,53,12,8,15,8,10,false
2026-04-14,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,15,60.32,3200.0,0.0,true,kiro-profile-prod-use1,Power,105,21,23,33,11,17,false
2026-04-14,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,KIRO_IDE,5,15.69,1000.0,0.0,false,kiro-profile-prod-use1,Pro,39,12,2,10,7,8,false
2026-04-15,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,10,40.14,3000.0,0.0,true,kiro-profile-prod-use1,Power,70,18,13,22,7,10,false
2026-04-15,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,KIRO_IDE,5,15.84,900.0,0.0,true,kiro-profile-prod-use1,ProPlus,37,9,3,10,8,7,false
2026-04-15,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,KIRO_IDE,3,9.34,1000.0,0.0,false,kiro-profile-prod-use1,Pro,24,7,1,6,6,4,false
2026-04-15,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_IDE,5,12.06,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,29,8,2,8,5,6,false
2026-04-15,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,KIRO_IDE,5,25.84,850.0,0.0,true,kiro-profile-prod-use1,ProPlus,50,11,5,18,9,7,false
2026-04-15,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_IDE,4,14.11,2500.0,0.0,true,kiro-profile-prod-use1,Power,33,8,3,9,6,7,false
2026-04-15,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_IDE,10,33.47,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,64,14,10,18,10,12,false
2026-04-15,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,18,66.74,3200.0,0.0,true,kiro-profile-prod-use1,Power,116,23,25,36,13,19,false
2026-04-15,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,KIRO_IDE,5,17.85,1000.0,0.0,false,kiro-profile-prod-use1,Pro,41,12,3,11,7,8,false
2026-04-16,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,15,54.61,3000.0,0.0,true,kiro-profile-prod-use1,Power,100,26,18,32,10,14,false
2026-04-16,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,KIRO_IDE,5,16.24,900.0,0.0,true,kiro-profile-prod-use1,ProPlus,37,9,3,10,8,7,false
2026-04-16,d-92675051d5.3b537ba7-2c3b-4a6c-aec6-61e594bd1109,KIRO_IDE,2,7.53,1000.0,0.0,false,kiro-profile-prod-use1,Pro,18,6,1,4,3,4,false
2026-04-16,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,KIRO_IDE,3,9.85,1000.0,0.0,false,kiro-profile-prod-use1,Pro,25,7,1,6,6,5,false
2026-04-16,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,KIRO_IDE,4,18.15,1000.0,0.0,false,kiro-profile-prod-use1,Pro,40,10,4,12,6,8,false
2026-04-16,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_IDE,3,11.41,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,28,8,2,7,5,6,false
2026-04-16,d-92675051d5.7f1ccf95-18df-4d5f-9d1b-7155a1be8114,KIRO_IDE,2,6.0,2000.0,0.0,false,kiro-profile-prod-use1,ProPlus,15,4,1,4,2,4,false
2026-04-16,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_IDE,6,27.94,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,55,12,9,15,8,11,false
2026-04-16,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,14,67.85,3200.0,0.0,true,kiro-profile-prod-use1,Power,122,24,27,38,13,20,false
2026-04-16,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,KIRO_IDE,5,19.83,1000.0,0.0,false,kiro-profile-prod-use1,Pro,46,14,3,12,8,9,false
2026-04-17,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,10,46.57,3000.0,0.0,true,kiro-profile-prod-use1,Power,85,22,15,27,9,12,false
2026-04-17,d-92675051d5.3b537ba7-2c3b-4a6c-aec6-61e594bd1109,KIRO_IDE,3,6.97,1000.0,0.0,false,kiro-profile-prod-use1,Pro,17,6,1,4,3,3,false
2026-04-17,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,KIRO_IDE,5,16.73,1000.0,0.0,false,kiro-profile-prod-use1,Pro,35,9,4,10,5,7,false
2026-04-17,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_IDE,3,11.29,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,25,7,2,7,4,5,false
2026-04-17,d-92675051d5.7f1ccf95-18df-4d5f-9d1b-7155a1be8114,KIRO_IDE,2,5.52,2000.0,0.0,false,kiro-profile-prod-use1,ProPlus,16,5,0,4,3,4,false
2026-04-17,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_IDE,5,12.18,2500.0,0.0,true,kiro-profile-prod-use1,Power,30,8,2,8,6,6,false
2026-04-17,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_IDE,5,25.37,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,52,11,8,15,8,10,false
2026-04-17,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,14,63.03,3200.0,0.0,true,kiro-profile-prod-use1,Power,108,22,24,33,12,17,false
2026-04-18,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,3,16.79,3000.0,0.0,true,kiro-profile-prod-use1,Power,30,8,5,10,3,4,false
2026-04-18,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,KIRO_IDE,2,5.34,1000.0,0.0,false,kiro-profile-prod-use1,Pro,12,3,1,3,3,2,false
2026-04-18,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_IDE,1,4.89,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,11,3,1,3,2,2,false
2026-04-18,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,5,24.22,3200.0,0.0,true,kiro-profile-prod-use1,Power,42,8,9,13,5,7,false
2026-04-19,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_IDE,2,9.72,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,19,4,3,5,3,4,false
2026-04-20,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,10,46.13,3000.0,0.0,true,kiro-profile-prod-use1,Power,80,21,14,26,8,11,false
2026-04-20,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,KIRO_IDE,6,19.51,900.0,0.0,true,kiro-profile-prod-use1,ProPlus,45,11,4,12,10,8,false
2026-04-20,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,KIRO_IDE,4,18.59,1000.0,0.0,false,kiro-profile-prod-use1,Pro,41,10,4,12,6,9,false
2026-04-20,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,KIRO_IDE,4,20.04,850.0,0.0,true,kiro-profile-prod-use1,ProPlus,40,9,4,14,7,6,false
2026-04-20,d-92675051d5.7f1ccf95-18df-4d5f-9d1b-7155a1be8114,KIRO_IDE,2,6.11,2000.0,0.0,false,kiro-profile-prod-use1,ProPlus,15,4,1,4,2,4,false
2026-04-20,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,KIRO_IDE,6,18.75,2500.0,0.0,true,kiro-profile-prod-use1,Power,42,11,3,12,8,8,false
2026-04-20,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,KIRO_IDE,7,25.27,950.0,0.0,true,kiro-profile-prod-use1,ProPlus,48,11,8,13,7,9,false
2026-04-20,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,KIRO_IDE,13,62.92,3200.0,0.0,true,kiro-profile-prod-use1,Power,108,22,24,33,12,17,false
2026-04-20,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,KIRO_IDE,5,20.15,1000.0,0.0,false,kiro-profile-prod-use1,Pro,49,14,3,13,9,10,false
2026-04-21,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,KIRO_IDE,13,45.57,3000.0,0.0,true,kiro-profile-prod-use1,Power,81,21,15,26,8,11,false
2026-04-21,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,KIRO_IDE,5,22.3,900.0,0.0,true,kiro-profile-prod-use1,ProPlus,49,12,4,13,11,9,false
2026-04-21,d-92675051d5.3b537ba7-2c3b-4a6c-aec6-61e594bd1109,KIRO_IDE,2,7.16,1000.0,0.0,false,kiro-profile-prod-use1,Pro,18,6,1,4,3,4,false
2026-04-21,d-92675051d5.59888cc4-2dac-4454-a84e-b7968ad4e112,KIRO_IDE,8,24.68,1000.0,0.0,false,kiro-profile-prod-use1,Pro,50,12,6,15,7,10,false
2026-04-21,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,KIRO_IDE,3,12.39,700.0,0.0,true,kiro-profile-prod-use1,ProPlus,29,8,2,8,5,6,false
